task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
606	15/622afd	59897001	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 17:03:06.563	2m 30s	20s	329.0%	2 GB	33.2 GB	186.8 MB	1.1 MB
592	c5/cbcca7	59896967	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 16:53:06.539	12m 50s	10m 41s	283.3%	2.6 GB	33.2 GB	963.6 MB	1.5 MB
595	c9/28d6cd	59896994	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 17:02:06.584	10m	8m 52s	261.8%	2.9 GB	33.2 GB	995.3 MB	1.4 MB
594	c3/551de3	59897000	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 17:03:01.568	9m 15s	9m 2s	273.9%	3.1 GB	33.3 GB	969.5 MB	1.4 MB
593	d7/507fbd	59896996	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 17:02:11.563	10m 25s	9m 21s	260.1%	2.3 GB	33.8 GB	927.4 MB	1.4 MB
599	4d/7228e6	59896999	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 17:02:36.563	11m	9m 20s	274.2%	3.9 GB	33.2 GB	1.1 GB	1.4 MB
602	9a/daa381	59897002	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 17:03:11.566	11m 5s	9m 2s	267.5%	2.1 GB	33.4 GB	866.1 MB	1.4 MB
605	f4/6c7509	59897004	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 17:03:26.569	10m 50s	7m 59s	277.5%	2.6 GB	33.8 GB	856.2 MB	1.4 MB
601	0a/d99d68	59897005	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 17:04:16.571	10m 35s	8m 36s	228.1%	2.5 GB	34.2 GB	719.2 MB	1.2 MB
608	92/8719eb	59897030	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (Sample3)	COMPLETED	0	2025-08-29 17:12:16.602	3m 5s	4s	63.2%	8.7 MB	20.2 MB	2 GB	97.8 KB
610	1f/f6b126	59897034	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 17:13:36.615	1m 50s	12s	151.1%	611.9 MB	33.6 GB	104.2 MB	8.3 MB
609	9d/d55fe4	59897031	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 17:12:36.601	2m 55s	12s	144.9%	897.4 MB	33.6 GB	102.9 MB	7.4 MB
607	18/8c3537	59897028	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (Sample1)	COMPLETED	0	2025-08-29 17:12:06.609	5m	2m 47s	160.0%	991.3 MB	1 GB	8.2 GB	2.1 GB
613	d7/88ded9	59897052	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (Sample3)	COMPLETED	0	2025-08-29 17:15:22.718	3m 4s	1m 5s	126.5%	1.9 GB	2 GB	5.1 GB	36.3 MB
612	13/157242	59897051	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (Sample3)	COMPLETED	0	2025-08-29 17:15:22.415	4m 44s	2m 47s	96.7%	278.1 MB	339 MB	8 GB	253.9 KB
603	89/aede56	59897007	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 17:05:01.595	15m 35s	8m 18s	290.8%	3 GB	33.2 GB	868.9 MB	1.5 MB
600	8e/258e48	59897008	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 17:05:36.574	16m 25s	8m 43s	286.7%	2.6 GB	33.2 GB	861.4 MB	1.5 MB
620	31/495816	59897054	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:15:23.659	8m 18s	7m 23s	276.0%	2.7 GB	34.2 GB	982.1 MB	1.4 MB
618	03/cbad68	59897055	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:15:26.609	8m 35s	7m 45s	271.2%	3.1 GB	33.4 GB	992.9 MB	1.4 MB
604	b3/3821b5	59897009	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 17:05:56.578	18m 20s	11m 1s	266.9%	2.3 GB	33.2 GB	898.5 MB	1.4 MB
619	c0/81cb74	59897077	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:17:06.618	8m 20s	8m 7s	285.0%	2.7 GB	33.2 GB	997.3 MB	1.5 MB
615	8b/c9f3ff	59897056	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:15:31.603	11m 5s	10m 18s	266.5%	3.1 GB	33.4 GB	1.2 GB	1.5 MB
616	a8/0d916f	59897053	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:15:23.367	11m 28s	10m 27s	263.9%	3.1 GB	33.2 GB	1.3 GB	1.5 MB
622	62/c03d62	59897081	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:18:26.619	8m 35s	6m 44s	254.2%	2.6 GB	33.2 GB	916.1 MB	1.3 MB
621	18/4905f3	59897098	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:20:36.612	8m 30s	6m 46s	287.7%	3.1 GB	33.8 GB	954.5 MB	1.4 MB
617	7d/17711c	59897085	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:20:06.615	9m 20s	8m 7s	269.1%	2.6 GB	33.5 GB	1009.1 MB	1.4 MB
630	e9/2c517b	59897121	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:25:26.631	7m 20s	5m 24s	221.3%	2.5 GB	33.2 GB	713.1 MB	1.2 MB
629	1e/eb1b8f	59897116	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:23:41.623	9m 50s	7m 14s	297.8%	2.9 GB	33.8 GB	851.5 MB	1.5 MB
625	c9/4f1f45	59897117	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:24:01.661	10m	6m 40s	284.5%	3.1 GB	33.2 GB	997.1 MB	1.4 MB
623	c2/05656c	59897119	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:24:16.622	9m 50s	6m 50s	270.5%	3.1 GB	33.6 GB	957.7 MB	1.4 MB
627	d2/45e4cb	59897113	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:22:01.622	12m 10s	6m 50s	280.0%	3 GB	33.4 GB	819.8 MB	1.4 MB
635	c7/93bc3c	59897149	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:34:01.648	34.7s	17s	306.5%	1.1 GB	33.8 GB	183.5 MB	1.1 MB
624	3b/950ee2	59897127	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:26:36.631	8m 45s	6m 4s	265.2%	2.5 GB	33.2 GB	980.1 MB	1.3 MB
626	98/30e991	59897132	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:26:51.650	9m 50s	6m 25s	270.1%	2.7 GB	33.2 GB	944.4 MB	1.3 MB
638	9f/9a718b	59897152	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (Sample1)	COMPLETED	0	2025-08-29 17:34:36.654	3m 45s	3s	76.9%	8.5 MB	20 MB	2.1 GB	98.8 KB
632	42/9a6158	59897135	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:29:06.646	10m 20s	6m 5s	288.4%	2.6 GB	33.2 GB	856.4 MB	1.4 MB
639	2d/9d6b2d	59897180	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 17:35:21.654	4m 10s	11s	152.4%	902.9 MB	33.6 GB	103.8 MB	8.4 MB
628	7e/c1fd3b	59897133	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:27:01.632	12m 35s	6m 17s	278.3%	3.1 GB	33.5 GB	1.1 GB	1.4 MB
633	d5/a34fbb	59897147	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:33:31.652	6m 20s	5m 30s	282.2%	2.6 GB	34.2 GB	890.7 MB	1.3 MB
634	6e/566001	59897146	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:32:46.651	7m 5s	5m 29s	283.1%	2.6 GB	33.8 GB	851.6 MB	1.3 MB
636	3d/559949	59897150	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (Sample4)	COMPLETED	0	2025-08-29 17:34:06.648	6m 30s	4m 16s	183.6%	1.6 GB	14.6 GB	2.8 GB	71.1 MB
631	34/352eb9	59897137	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 17:29:26.641	11m 15s	6m 19s	291.8%	2.7 GB	33.2 GB	855.3 MB	1.4 MB
637	77/243339	59897151	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (Sample5)	COMPLETED	0	2025-08-29 17:34:11.649	7m 40s	4m 30s	188.6%	1.6 GB	14.3 GB	3 GB	70.9 MB
649	75/16bf2f	59897195	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:39:51.969	8m 29s	8m 1s	286.1%	3.2 GB	33.2 GB	1004.1 MB	1.4 MB
650	f9/e5340b	59897198	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:40:36.673	9m 10s	8m 28s	289.2%	2.8 GB	33.2 GB	971.4 MB	1.5 MB
646	a1/3c3a91	59897190	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:39:26.699	10m 30s	9m 37s	279.3%	2.6 GB	33.6 GB	1 GB	1.5 MB
648	ac/258997	59897194	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:39:51.671	10m 35s	10m 5s	283.2%	2.7 GB	34.2 GB	1 GB	1.5 MB
651	8c/47429f	59897199	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:40:41.674	10m 55s	10m 14s	263.7%	2.4 GB	33.4 GB	927.8 MB	1.4 MB
645	e6/081e62	59897192	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:39:36.667	12m 10s	11m 27s	276.3%	3.1 GB	33.2 GB	1.3 GB	1.6 MB
647	c4/37b8ca	59897204	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:41:51.681	10m 30s	9m 59s	274.9%	2.8 GB	33.2 GB	1019.3 MB	1.5 MB
642	d7/8c5aa0	59897187	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (Sample1)	COMPLETED	0	2025-08-29 17:38:22.600	13m 59s	55s	138.3%	1.9 GB	2 GB	5.2 GB	37.4 MB
644	9d/db1c2a	59897191	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:39:31.666	13m 10s	12m 19s	275.6%	2.8 GB	33.3 GB	1.2 GB	1.6 MB
641	9e/96e86d	59897186	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (Sample1)	COMPLETED	0	2025-08-29 17:38:22.303	15m 24s	2m 25s	97.9%	285.3 MB	339.6 MB	8.1 GB	253.6 KB
659	b6/de052f	59897225	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:51:36.720	5m 15s	4m 27s	219.3%	1.9 GB	33.2 GB	685.4 MB	1.1 MB
664	dc/bdf981	59897232	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:52:41.723	5m 25s	41s	265.2%	2.3 GB	33.2 GB	211.5 MB	1.1 MB
655	a5/5e8f97	59897221	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:49:56.778	9m 50s	7m 25s	278.8%	2.8 GB	33.4 GB	955 MB	1.4 MB
653	18/1d30ca	59897226	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:51:46.732	8m 5s	7m 30s	269.0%	2.5 GB	33.8 GB	996.4 MB	1.3 MB
657	60/f6b949	59897222	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:50:26.717	9m 50s	7m 54s	278.4%	2.6 GB	33.5 GB	1.1 GB	1.4 MB
654	b1/1f9955	59897220	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:49:46.716	10m 30s	7m 56s	275.7%	3.1 GB	33.2 GB	1011 MB	1.4 MB
658	19/3ed142	59897230	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:52:21.725	10m 5s	8m 58s	299.0%	2.5 GB	33.2 GB	873.4 MB	1.6 MB
652	ab/2fd926	59897217	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:48:21.707	14m 20s	10m 21s	276.7%	2.6 GB	33.3 GB	956.2 MB	1.4 MB
656	62/b5e37b	59897231	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:52:22.023	10m 44s	8m 40s	278.5%	3.1 GB	34.2 GB	842.4 MB	1.5 MB
667	03/817ac8	59897248	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-08-29 18:00:17.068	3m 24s	16s	156.9%	895.4 MB	33.6 GB	102.6 MB	7 MB
665	0c/7b71bd	59897246	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (Sample2)	COMPLETED	0	2025-08-29 17:59:51.758	7m 5s	6m 34s	185.2%	1.6 GB	14.3 GB	3 GB	83.4 MB
662	8e/ebe005	59897245	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:59:46.763	7m 25s	6m 46s	284.3%	3.2 GB	33.8 GB	908.5 MB	1.4 MB
663	0d/941245	59897240	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:58:06.763	9m 10s	6m 54s	281.4%	3.1 GB	33.2 GB	868.7 MB	1.4 MB
660	21/2b0b6e	59897233	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:53:46.727	14m 15s	7m 38s	278.1%	2.9 GB	33.8 GB	876.5 MB	1.4 MB
669	be/129661	59897258	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (Sample3)	COMPLETED	0	2025-08-29 18:03:42.259	4m 54s	4m 13s	185.9%	1.6 GB	33.6 GB	2.9 GB	67 MB
661	ed/981605	59897238	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 17:56:51.744	11m 55s	7m 24s	287.1%	2.6 GB	33.2 GB	870.1 MB	1.4 MB
672	3d/83d23a	59897271	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 18:08:47.243	49.3s	10s	144.5%	896.2 MB	33.6 GB	103.4 MB	7.9 MB
666	24/b8cfde	59897247	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (Sample4)	COMPLETED	0	2025-08-29 18:00:16.760	12m 20s	9m 15s	101.0%	2.2 GB	12.4 GB	3.2 GB	9.2 MB
674	74/efa157	59897282	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (Sample4)	COMPLETED	0	2025-08-29 18:12:37.949	48.6s	1s	77.7%	10.6 MB	31.6 MB	8.2 MB	2.7 KB
675	17/997004	59897281	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (Sample4)	COMPLETED	0	2025-08-29 18:12:37.654	48.8s	1s	91.8%	2.1 MB	20.4 MB	8.2 MB	2.8 KB
677	88/5b6af0	59897280	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (Sample4)	COMPLETED	0	2025-08-29 18:12:37.363	54.1s	4s	21.1%	7.9 MB	53.1 MB	8.2 MB	144.4 KB
676	e3/66f689	59897283	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (Sample4)	COMPLETED	0	2025-08-29 18:12:38.252	1m 48s	1s	94.7%	1.1 MB	11 MB	8.2 MB	303.1 KB
673	04/5c5cee	59897274	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (Sample1)	COMPLETED	0	2025-08-29 18:09:37.587	4m 54s	4m 5s	182.0%	1.6 GB	14.3 GB	3 GB	77.2 MB
668	12/84f78c	59897252	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (Sample5)	COMPLETED	0	2025-08-29 18:02:26.754	17m 5s	12m 8s	101.5%	2.4 GB	12.4 GB	3.5 GB	8.3 MB
670	19/9891c8	59897265	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (Sample2)	COMPLETED	0	2025-08-29 18:06:57.641	13m 4s	12m 37s	102.5%	2.4 GB	12.4 GB	3.5 GB	9.7 MB
680	41/d83c16	59897326	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (Sample5)	COMPLETED	0	2025-08-29 18:19:31.862	54.7s	1s	81.9%	9.6 MB	54.6 MB	7.1 MB	144.3 KB
682	99/fa44fb	59897329	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (Sample5)	COMPLETED	0	2025-08-29 18:19:32.753	53.8s	1s	93.9%	1.1 MB	11 MB	7 MB	301 KB
686	72/c5d834	59897331	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (Sample2)	COMPLETED	0	2025-08-29 18:20:01.906	29.6s	3s	36.2%	10.7 MB	55.7 MB	8.3 MB	138.4 KB
679	d9/8fb9b4	59897328	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (Sample5)	COMPLETED	0	2025-08-29 18:19:32.449	59.1s	1s	92.2%	10.6 MB	31.6 MB	7 MB	2.7 KB
